,NumContrato,Categoría,Division,Clientes,CodFamilias,Familia,NumServicio,CodComercials,CodAlmacen,Delegacion,Montaje,ImpFactAlquiler,CodActividad,NumAlbsDev,PesoDev,CantidadDev,PesoDevueltoEnContrato,PesoArtSumEnContrato,PesoSumEnContrato,PesoTotalDevPorFamilia,PtjeCatEnFam
688,135110,0,6,920,11,ANDAMIOS BRIO                 ,1,513,72,7,1,52951.15000000003,2,131,-12150.400000000001,-1585,1672.6900000000003,2459.9000000000005,27227.36,-12150.400000000001,100.0
689,135114,1,6,2856,11,ANDAMIOS BRIO                 ,1,552,71,7,1,21799.71000000004,2,7,-139.39999999999998,-20,7487.989999999957,3676.349999999995,89225.10999999999,-151.2,92.19576719576719
690,135114,1,6,2856,11,ANDAMIOS BRIO                 ,10,552,71,7,1,21799.71000000004,2,2,-11.8,-2,7487.989999999957,3676.349999999995,89225.10999999999,-151.2,7.8042328042328055
691,135114,3,6,2856,11,ANDAMIOS BRIO                 ,1,552,71,7,1,21799.71000000004,2,15,-1443.7,-172,7487.989999999957,3676.349999999995,89225.10999999999,-2121.8,68.04128570082005
692,135114,3,6,2856,11,ANDAMIOS BRIO                 ,10,552,71,7,1,21799.71000000004,2,15,-678.1000000000001,-79,7487.989999999957,3676.349999999995,89225.10999999999,-2121.8,31.958714299179945
693,135114,5,6,2856,11,ANDAMIOS BRIO                 ,2,552,71,7,1,21799.71000000004,2,1,-0.8699999999999999,-3,7487.989999999957,3676.349999999995,89225.10999999999,-0.8699999999999999,100.0
694,135114,2,6,2856,11,ANDAMIOS BRIO                 ,1,552,71,7,1,21799.71000000004,2,29,-664.1,-54,7487.989999999957,3676.349999999995,89225.10999999999,-1288.5000000000002,51.540551028327506
695,135114,2,6,2856,11,ANDAMIOS BRIO                 ,10,552,71,7,1,21799.71000000004,2,16,-624.4,-54,7487.989999999957,3676.349999999995,89225.10999999999,-1288.5000000000002,48.45944897167247
696,135114,4,6,2856,11,ANDAMIOS BRIO                 ,1,552,71,7,1,21799.71000000004,2,3,-11.5,-3,7487.989999999957,3676.349999999995,89225.10999999999,-18.1,63.535911602209936
697,135114,4,6,2856,11,ANDAMIOS BRIO                 ,10,552,71,7,1,21799.71000000004,2,1,-6.6,-1,7487.989999999957,3676.349999999995,89225.10999999999,-18.1,36.46408839779005
698,135114,0,6,2856,11,ANDAMIOS BRIO                 ,1,552,71,7,1,21799.71000000004,2,487,-52506.799999999974,-7138,7487.989999999957,3676.349999999995,89225.10999999999,-80718.99999999991,65.04887325165083
699,135114,0,6,2856,11,ANDAMIOS BRIO                 ,2,552,71,7,1,21799.71000000004,2,2,-8.4,-12,7487.989999999957,3676.349999999995,89225.10999999999,-80718.99999999991,0.010406471834388446
700,135114,0,6,2856,11,ANDAMIOS BRIO                 ,10,552,71,7,1,21799.71000000004,2,176,-28203.799999999996,-3043,7487.989999999957,3676.349999999995,89225.10999999999,-80718.99999999991,34.94072027651485
701,135119,1,6,1890,11,ANDAMIOS BRIO                 ,1,553,11,8,1,22094.810000000012,2,17,-228.30000000000004,-36,3704.959999999989,2753.959999999999,80796.27999999993,-228.3,100.00000000000003
702,135119,3,6,1890,11,ANDAMIOS BRIO                 ,1,553,11,8,1,22094.810000000012,2,36,-13865.500000000002,-1311,3704.959999999989,2753.959999999999,80796.27999999993,-14222.9,97.48715100296003
703,135119,3,6,1890,11,ANDAMIOS BRIO                 ,3,553,11,8,1,22094.810000000012,2,1,-2.4,-2,3704.959999999989,2753.959999999999,80796.27999999993,-14222.9,0.016874195839104544
704,135119,3,6,1890,11,ANDAMIOS BRIO                 ,4,553,11,8,1,22094.810000000012,2,2,-355.0,-20,3704.959999999989,2753.959999999999,80796.27999999993,-14222.9,2.49597480120088
705,135119,5,6,1890,11,ANDAMIOS BRIO                 ,2,553,11,8,1,22094.810000000012,2,4,-31.799999999999997,-93,3704.959999999989,2753.959999999999,80796.27999999993,-31.799999999999997,100.0
706,135119,2,6,1890,11,ANDAMIOS BRIO                 ,1,553,11,8,1,22094.810000000012,2,16,-158.9,-25,3704.959999999989,2753.959999999999,80796.27999999993,-158.9,100.0
707,135119,4,6,1890,11,ANDAMIOS BRIO                 ,1,553,11,8,1,22094.810000000012,2,12,-546.4000000000001,-26,3704.959999999989,2753.959999999999,80796.27999999993,-572.9000000000001,95.37441089195322
708,135119,4,6,1890,11,ANDAMIOS BRIO                 ,4,553,11,8,1,22094.810000000012,2,1,-26.5,-1,3704.959999999989,2753.959999999999,80796.27999999993,-572.9000000000001,4.625589108046778
709,135119,0,6,1890,11,ANDAMIOS BRIO                 ,1,553,11,8,1,22094.810000000012,2,264,-52886.79999999997,-7782,3704.959999999989,2753.959999999999,80796.27999999993,-56313.21,93.91544186523902
710,135119,0,6,1890,11,ANDAMIOS BRIO                 ,2,553,11,8,1,22094.810000000012,2,2,-3.96,-18,3704.959999999989,2753.959999999999,80796.27999999993,-56313.21,0.007032097797301911
711,135119,0,6,1890,11,ANDAMIOS BRIO                 ,3,553,11,8,1,22094.810000000012,2,29,-2166.15,-472,3704.959999999989,2753.959999999999,80796.27999999993,-56313.21,3.8466107685923077
712,135119,0,6,1890,11,ANDAMIOS BRIO                 ,4,553,11,8,1,22094.810000000012,2,14,-1256.3,-186,3704.959999999989,2753.959999999999,80796.27999999993,-56313.21,2.230915268371311
713,135199,1,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,16333.330000000022,2,4,-64.80000000000001,-8,4948.030000000004,3671.5599999999968,36346.340000000004,-73.5,88.16326530612247
714,135199,1,6,794,11,ANDAMIOS BRIO                 ,9,552,71,7,1,16333.330000000022,2,1,-8.7,-1,4948.030000000004,3671.5599999999968,36346.340000000004,-73.5,11.83673469387755
715,135199,3,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,16333.330000000022,2,4,-112.3,-14,4948.030000000004,3671.5599999999968,36346.340000000004,-112.3,100.0
716,135199,5,6,794,11,ANDAMIOS BRIO                 ,2,552,71,7,1,16333.330000000022,2,3,-2.51,-27,4948.030000000004,3671.5599999999968,36346.340000000004,-2.51,100.0
717,135199,2,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,16333.330000000022,2,15,-731.8999999999999,-35,4948.030000000004,3671.5599999999968,36346.340000000004,-824.6999999999998,88.7474233054444
718,135199,2,6,794,11,ANDAMIOS BRIO                 ,9,552,71,7,1,16333.330000000022,2,1,-17.4,-2,4948.030000000004,3671.5599999999968,36346.340000000004,-824.6999999999998,2.1098581302291746
719,135199,2,6,794,11,ANDAMIOS BRIO                 ,10,552,71,7,1,16333.330000000022,2,2,-75.4,-4,4948.030000000004,3671.5599999999968,36346.340000000004,-824.6999999999998,9.142718564326424
720,135199,4,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,16333.330000000022,2,2,-15.899999999999999,-2,4948.030000000004,3671.5599999999968,36346.340000000004,-92.10000000000001,17.263843648208464
721,135199,4,6,794,11,ANDAMIOS BRIO                 ,9,552,71,7,1,16333.330000000022,2,1,-30.6,-1,4948.030000000004,3671.5599999999968,36346.340000000004,-92.10000000000001,33.22475570032573
722,135199,4,6,794,11,ANDAMIOS BRIO                 ,10,552,71,7,1,16333.330000000022,2,2,-45.6,-3,4948.030000000004,3671.5599999999968,36346.340000000004,-92.10000000000001,49.51140065146579
723,135199,0,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,16333.330000000022,2,430,-29309.9,-3977,4948.030000000004,3671.5599999999968,36346.340000000004,-33993.4,86.22232551024611
724,135199,0,6,794,11,ANDAMIOS BRIO                 ,2,552,71,7,1,16333.330000000022,2,2,-10.7,-31,4948.030000000004,3671.5599999999968,36346.340000000004,-33993.4,0.03147669841792818
725,135199,0,6,794,11,ANDAMIOS BRIO                 ,9,552,71,7,1,16333.330000000022,2,23,-900.8000000000002,-114,4948.030000000004,3671.5599999999968,36346.340000000004,-33993.4,2.649926162137356
726,135199,0,6,794,11,ANDAMIOS BRIO                 ,10,552,71,7,1,16333.330000000022,2,49,-3772.000000000001,-497,4948.030000000004,3671.5599999999968,36346.340000000004,-33993.4,11.096271629198611
727,135221,1,6,176,11,ANDAMIOS BRIO                 ,11,565,541,2,1,224729.63999999897,2,1,-2.4,-2,25017.529000000075,22178.756000000085,588392.2660000006,-2.4,100.0
728,135221,3,6,176,11,ANDAMIOS BRIO                 ,11,565,541,2,1,224729.63999999897,2,1,-2.4,-2,25017.529000000075,22178.756000000085,588392.2660000006,-2.4,100.0
729,135221,4,6,176,11,ANDAMIOS BRIO                 ,9,565,541,2,1,224729.63999999897,2,1,-36.0,-2,25017.529000000075,22178.756000000085,588392.2660000006,-56.4,63.829787234042556
730,135221,4,6,176,11,ANDAMIOS BRIO                 ,11,565,541,2,1,224729.63999999897,2,1,-20.4,-3,25017.529000000075,22178.756000000085,588392.2660000006,-56.4,36.170212765957444
731,135221,0,6,176,11,ANDAMIOS BRIO                 ,7,565,541,2,1,224729.63999999897,2,11,-524.4,-86,25017.529000000075,22178.756000000085,588392.2660000006,-6871.6,7.631410442982711
732,135221,0,6,176,11,ANDAMIOS BRIO                 ,8,565,541,2,1,224729.63999999897,2,6,-1061.3,-324,25017.529000000075,22178.756000000085,588392.2660000006,-6871.6,15.444729029629197
733,135221,0,6,176,11,ANDAMIOS BRIO                 ,9,565,541,2,1,224729.63999999897,2,28,-1021.8000000000003,-193,25017.529000000075,22178.756000000085,588392.2660000006,-6871.6,14.86989929565167
734,135221,0,6,176,11,ANDAMIOS BRIO                 ,10,565,541,2,1,224729.63999999897,2,6,-31.6,-12,25017.529000000075,22178.756000000085,588392.2660000006,-6871.6,0.45986378718202453
735,135221,0,6,176,11,ANDAMIOS BRIO                 ,11,565,541,2,1,224729.63999999897,2,35,-4232.5,-797,25017.529000000075,22178.756000000085,588392.2660000006,-6871.6,61.59409744455439
736,135255,2,6,176,11,ANDAMIOS BRIO                 ,2,553,11,8,1,2873.1400000000003,2,1,-15.9,-1,2151.0599999999995,2536.7199999999993,23508.27000000001,-15.9,100.0
737,135255,4,6,176,11,ANDAMIOS BRIO                 ,1,553,11,8,1,2873.1400000000003,2,1,-26.5,-1,2151.0599999999995,2536.7199999999993,23508.27000000001,-62.9,42.130365659777425
738,135255,4,6,176,11,ANDAMIOS BRIO                 ,7,553,11,8,1,2873.1400000000003,2,3,-36.4,-3,2151.0599999999995,2536.7199999999993,23508.27000000001,-62.9,57.869634340222575
739,135255,0,6,176,11,ANDAMIOS BRIO                 ,1,553,11,8,1,2873.1400000000003,2,13,-516.4000000000001,-56,2151.0599999999995,2536.7199999999993,23508.27000000001,-2009.8,25.69409891531496
740,135255,0,6,176,11,ANDAMIOS BRIO                 ,2,553,11,8,1,2873.1400000000003,2,17,-1045.7,-145,2151.0599999999995,2536.7199999999993,23508.27000000001,-2009.8,52.03005274156632
741,135255,0,6,176,11,ANDAMIOS BRIO                 ,7,553,11,8,1,2873.1400000000003,2,11,-447.7,-83,2151.0599999999995,2536.7199999999993,23508.27000000001,-2009.8,22.275848343118717
742,135286,1,6,3335,11,ANDAMIOS BRIO                 ,1,553,11,8,1,10384.910000000003,2,2,-43.4,-5,696.0000000000002,471.35999999999984,16412.9,-43.4,100.0
743,135286,2,6,3335,11,ANDAMIOS BRIO                 ,1,553,11,8,1,10384.910000000003,2,3,-58.900000000000006,-12,696.0000000000002,471.35999999999984,16412.9,-70.9,83.07475317348378
744,135286,2,6,3335,11,ANDAMIOS BRIO                 ,3,553,11,8,1,10384.910000000003,2,1,-12.0,-10,696.0000000000002,471.35999999999984,16412.9,-70.9,16.92524682651622
745,135286,4,6,3335,11,ANDAMIOS BRIO                 ,1,553,11,8,1,10384.910000000003,2,1,-46.6,-2,696.0000000000002,471.35999999999984,16412.9,-46.6,100.0
746,135286,0,6,3335,11,ANDAMIOS BRIO                 ,1,553,11,8,1,10384.910000000003,2,61,-12503.8,-1587,696.0000000000002,471.35999999999984,16412.9,-13813.39999999999,90.51935077533415
747,135286,0,6,3335,11,ANDAMIOS BRIO                 ,2,553,11,8,1,10384.910000000003,2,1,-10.5,-15,696.0000000000002,471.35999999999984,16412.9,-13813.39999999999,0.07601314665469766
748,135286,0,6,3335,11,ANDAMIOS BRIO                 ,3,553,11,8,1,10384.910000000003,2,23,-729.9000000000001,-371,696.0000000000002,471.35999999999984,16412.9,-13813.39999999999,5.283999594596556
749,135286,0,6,3335,11,ANDAMIOS BRIO                 ,4,553,11,8,1,10384.910000000003,2,12,-569.1999999999999,-62,696.0000000000002,471.35999999999984,16412.9,-13813.39999999999,4.120636483414657
750,135312,1,6,2431,11,ANDAMIOS BRIO                 ,1,552,71,7,1,1462.3199999999997,2,3,-28.7,-4,558.8000000000001,545.2300000000001,4586.060000000001,-28.7,100.0
751,135312,2,6,2431,11,ANDAMIOS BRIO                 ,1,552,71,7,1,1462.3199999999997,2,3,-88.6,-4,558.8000000000001,545.2300000000001,4586.060000000001,-88.6,100.0
752,135312,4,6,2431,11,ANDAMIOS BRIO                 ,1,552,71,7,1,1462.3199999999997,2,1,-10.4,-1,558.8000000000001,545.2300000000001,4586.060000000001,-10.4,100.0
753,135312,0,6,2431,11,ANDAMIOS BRIO                 ,1,552,71,7,1,1462.3199999999997,2,42,-4088.0,-574,558.8000000000001,545.2300000000001,4586.060000000001,-4088.0000000000005,99.99999999999999
754,135317,1,6,2471,11,ANDAMIOS BRIO                 ,1,552,71,7,1,11088.449999999995,2,9,-134.4,-19,2152.93,1547.690000000001,38382.20000000001,-134.4,100.0
755,135317,3,6,2471,11,ANDAMIOS BRIO                 ,1,552,71,7,1,11088.449999999995,2,2,-95.2,-11,2152.93,1547.690000000001,38382.20000000001,-95.2,100.0
756,135317,5,6,2471,11,ANDAMIOS BRIO                 ,2,552,71,7,1,11088.449999999995,2,2,-23.82,-156,2152.93,1547.690000000001,38382.20000000001,-23.82,100.0
757,135317,2,6,2471,11,ANDAMIOS BRIO                 ,1,552,71,7,1,11088.449999999995,2,10,-336.59999999999997,-17,2152.93,1547.690000000001,38382.20000000001,-336.6,99.99999999999997
758,135317,4,6,2471,11,ANDAMIOS BRIO                 ,1,552,71,7,1,11088.449999999995,2,4,-218.10000000000002,-22,2152.93,1547.690000000001,38382.20000000001,-218.10000000000002,100.0
759,135317,0,6,2471,11,ANDAMIOS BRIO                 ,1,552,71,7,1,11088.449999999995,2,189,-35154.200000000004,-4791,2152.93,1547.690000000001,38382.20000000001,-35154.200000000026,99.99999999999993
760,135402,2,6,1379,11,ANDAMIOS BRIO                 ,1,1011,71,7,1,14756.219999999998,2,5,-71.6,-7,557.5000000000001,426.1199999999999,6283.839999999999,-71.6,100.0
761,135402,4,6,1379,11,ANDAMIOS BRIO                 ,1,1011,71,7,1,14756.219999999998,2,3,-81.30000000000001,-3,557.5000000000001,426.1199999999999,6283.839999999999,-81.30000000000001,100.0
762,135402,0,6,1379,11,ANDAMIOS BRIO                 ,1,1011,71,7,1,14756.219999999998,2,20,-1939.5999999999997,-217,557.5000000000001,426.1199999999999,6283.839999999999,-1939.6,99.99999999999999
763,135420,1,6,2167,11,ANDAMIOS BRIO                 ,1,557,11,8,1,5272.069999999999,2,4,-77.80000000000001,-8,2369.529999999998,2182.6400000000003,64261.50000000004,-179.40000000000003,43.36677814938684
764,135420,1,6,2167,11,ANDAMIOS BRIO                 ,3,557,11,8,1,5272.069999999999,2,3,-11.2,-4,2369.529999999998,2182.6400000000003,64261.50000000004,-179.40000000000003,6.24303232998885
765,135420,1,6,2167,11,ANDAMIOS BRIO                 ,1,557,541,8,1,5272.069999999999,2,3,-87.6,-6,2369.529999999998,2182.6400000000003,64261.50000000004,-179.40000000000003,48.82943143812708
766,135420,1,6,2167,11,ANDAMIOS BRIO                 ,3,557,541,8,1,5272.069999999999,2,1,-2.8,-1,2369.529999999998,2182.6400000000003,64261.50000000004,-179.40000000000003,1.5607580824972125
767,135420,2,6,2167,11,ANDAMIOS BRIO                 ,1,557,11,8,1,5272.069999999999,2,2,-12.3,-3,2369.529999999998,2182.6400000000003,64261.50000000004,-71.1,17.29957805907173
768,135420,2,6,2167,11,ANDAMIOS BRIO                 ,3,557,11,8,1,5272.069999999999,2,1,-20.4,-3,2369.529999999998,2182.6400000000003,64261.50000000004,-71.1,28.691983122362867
769,135420,2,6,2167,11,ANDAMIOS BRIO                 ,1,557,541,8,1,5272.069999999999,2,1,-38.4,-32,2369.529999999998,2182.6400000000003,64261.50000000004,-71.1,54.00843881856541
770,135420,4,6,2167,11,ANDAMIOS BRIO                 ,1,557,11,8,1,5272.069999999999,2,3,-153.0,-5,2369.529999999998,2182.6400000000003,64261.50000000004,-187.4,81.64354322305229
771,135420,4,6,2167,11,ANDAMIOS BRIO                 ,3,557,11,8,1,5272.069999999999,2,2,-29.200000000000003,-6,2369.529999999998,2182.6400000000003,64261.50000000004,-187.4,15.581643543223054
772,135420,4,6,2167,11,ANDAMIOS BRIO                 ,3,557,541,8,1,5272.069999999999,2,1,-5.2,-1,2369.529999999998,2182.6400000000003,64261.50000000004,-187.4,2.774813233724653
773,135420,0,6,2167,11,ANDAMIOS BRIO                 ,1,557,11,8,1,5272.069999999999,2,133,-33093.899999999994,-4306,2369.529999999998,2182.6400000000003,64261.50000000004,-46837.76999999998,70.65643816945172
774,135420,0,6,2167,11,ANDAMIOS BRIO                 ,2,557,11,8,1,5272.069999999999,2,3,-28.7,-41,2369.529999999998,2182.6400000000003,64261.50000000004,-46837.76999999998,0.061275333987933264
775,135420,0,6,2167,11,ANDAMIOS BRIO                 ,3,557,11,8,1,5272.069999999999,2,29,-3017.9999999999995,-466,2369.529999999998,2182.6400000000003,64261.50000000004,-46837.76999999998,6.44351769949765
776,135420,0,6,2167,11,ANDAMIOS BRIO                 ,1,557,541,8,1,5272.069999999999,2,39,-9284.550000000005,-910,2369.529999999998,2182.6400000000003,64261.50000000004,-46837.76999999998,19.822784048002305
777,135420,0,6,2167,11,ANDAMIOS BRIO                 ,2,557,541,8,1,5272.069999999999,2,2,-4.22,-9,2369.529999999998,2182.6400000000003,64261.50000000004,-46837.76999999998,0.009009822628190884
778,135420,0,6,2167,11,ANDAMIOS BRIO                 ,3,557,541,8,1,5272.069999999999,2,8,-1408.3999999999996,-223,2369.529999999998,2182.6400000000003,64261.50000000004,-46837.76999999998,3.0069749264322367
779,135462,2,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,10699.87,2,5,-113.3,-8,526.6,442.82,4827.459999999999,-113.3,100.0
780,135462,0,6,794,11,ANDAMIOS BRIO                 ,1,552,71,7,1,10699.87,2,51,-4530.600000000002,-723,526.6,442.82,4827.459999999999,-4534.799999999999,99.90738290553062
781,135462,0,6,794,11,ANDAMIOS BRIO                 ,2,552,71,7,1,10699.87,2,1,-4.199999999999999,-6,526.6,442.82,4827.459999999999,-4534.799999999999,0.09261709446943636
782,135468,1,6,40,11,ANDAMIOS BRIO                 ,1,554,541,2,1,313.89000000000004,2,1,-22.2,-1,216.48999999999998,170.20999999999998,2204.7000000000003,-22.2,100.0
783,135468,0,6,40,11,ANDAMIOS BRIO                 ,1,554,541,2,1,313.89000000000004,2,20,-2136.0999999999995,-277,216.48999999999998,170.20999999999998,2204.7000000000003,-2136.1,99.99999999999997
784,135484,0,6,2196,11,ANDAMIOS BRIO                 ,1,563,351,3,1,1722.5299999999997,0,20,-3901.0,-450,360.59999999999997,546.7799999999997,4217.850000000001,-3901.0,100.0
785,135489,1,6,2765,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,8670.539999999999,2,3,-27.799999999999997,-4,2487.81,1391.7400000000011,22352.899999999998,-36.6,75.95628415300546
786,135489,1,6,2765,11,ANDAMIOS BRIO                 ,11,1012,81,7,1,8670.539999999999,2,2,-8.8,-2,2487.81,1391.7400000000011,22352.899999999998,-36.6,24.043715846994537
787,135489,3,6,2765,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,8670.539999999999,2,4,-132.0,-22,2487.81,1391.7400000000011,22352.899999999998,-176.0,75.0
788,135489,3,6,2765,11,ANDAMIOS BRIO                 ,11,1012,81,7,1,8670.539999999999,2,1,-44.0,-5,2487.81,1391.7400000000011,22352.899999999998,-176.0,25.0
789,135489,2,6,2765,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,8670.539999999999,2,7,-82.9,-17,2487.81,1391.7400000000011,22352.899999999998,-82.9,100.0
790,135489,4,6,2765,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,8670.539999999999,2,2,-46.6,-2,2487.81,1391.7400000000011,22352.899999999998,-46.6,100.0
791,135489,0,6,2765,11,ANDAMIOS BRIO                 ,1,1012,81,7,1,8670.539999999999,2,129,-11600.999999999998,-1911,2487.81,1391.7400000000011,22352.899999999998,-21256.999999999993,54.57496354142166
792,135489,0,6,2765,11,ANDAMIOS BRIO                 ,2,1012,81,7,1,8670.539999999999,2,2,-22.4,-32,2487.81,1391.7400000000011,22352.899999999998,-21256.999999999993,0.10537705226513622
793,135489,0,6,2765,11,ANDAMIOS BRIO                 ,9,1012,81,7,1,8670.539999999999,2,4,-41.2,-12,2487.81,1391.7400000000011,22352.899999999998,-21256.999999999993,0.19381850684480414
794,135489,0,6,2765,11,ANDAMIOS BRIO                 ,10,1012,81,7,1,8670.539999999999,2,54,-3174.9,-416,2487.81,1391.7400000000011,22352.899999999998,-21256.999999999993,14.935785858775938
795,135489,0,6,2765,11,ANDAMIOS BRIO                 ,11,1012,81,7,1,8670.539999999999,2,77,-6417.499999999998,-853,2487.81,1391.7400000000011,22352.899999999998,-21256.999999999993,30.19005504069248
796,135490,1,6,262,11,ANDAMIOS BRIO                 ,1,529,151,9,1,39297.90999999995,2,10,-105.5,-13,4827.109999999998,6397.91,74031.52000000003,-105.5,100.0
797,135490,2,6,262,11,ANDAMIOS BRIO                 ,1,529,151,9,1,39297.90999999995,2,20,-151.8,-51,4827.109999999998,6397.91,74031.52000000003,-151.79999999999998,100.00000000000003
798,135490,4,6,262,11,ANDAMIOS BRIO                 ,1,529,151,9,1,39297.90999999995,2,2,-44.2,-2,4827.109999999998,6397.91,74031.52000000003,-44.2,100.0
799,135490,0,6,262,11,ANDAMIOS BRIO                 ,1,529,151,9,1,39297.90999999995,2,319,-64327.60000000001,-8187,4827.109999999998,6397.91,74031.52000000003,-64327.59999999997,100.00000000000007
800,135493,1,6,1502,11,ANDAMIOS BRIO                 ,1,552,71,7,1,15529.429999999988,2,3,-35.4,-3,2616.599999999994,1098.2900000000009,26663.05,-35.4,100.0
801,135493,3,6,1502,11,ANDAMIOS BRIO                 ,1,552,71,7,1,15529.429999999988,2,4,-829.0999999999999,-90,2616.599999999994,1098.2900000000009,26663.05,-829.0999999999999,100.0
802,135493,2,6,1502,11,ANDAMIOS BRIO                 ,1,552,71,7,1,15529.429999999988,2,21,-826.9000000000002,-69,2616.599999999994,1098.2900000000009,26663.05,-826.9000000000001,100.00000000000003
803,135493,4,6,1502,11,ANDAMIOS BRIO                 ,1,552,71,7,1,15529.429999999988,2,2,-17.5,-2,2616.599999999994,1098.2900000000009,26663.05,-17.5,100.0
804,135493,0,6,1502,11,ANDAMIOS BRIO                 ,1,552,71,7,1,15529.429999999988,2,235,-45567.29999999999,-5878,2616.599999999994,1098.2900000000009,26663.05,-45567.299999999996,99.99999999999999
805,135564,1,6,635,11,ANDAMIOS BRIO                 ,1,579,501,8,1,10371.59000000001,5,9,-377.70000000000005,-47,2394.900000000001,1127.7399999999998,47438.5,-437.1,86.41043239533288
806,135564,1,6,635,11,ANDAMIOS BRIO                 ,3,579,501,8,1,10371.59000000001,5,7,-59.4,-11,2394.900000000001,1127.7399999999998,47438.5,-437.1,13.589567604667124
807,135564,2,6,635,11,ANDAMIOS BRIO                 ,1,579,501,8,1,10371.59000000001,5,2,-17.8,-2,2394.900000000001,1127.7399999999998,47438.5,-31.400000000000002,56.68789808917197
808,135564,2,6,635,11,ANDAMIOS BRIO                 ,3,579,501,8,1,10371.59000000001,5,1,-13.6,-2,2394.900000000001,1127.7399999999998,47438.5,-31.400000000000002,43.31210191082802
809,135564,0,6,635,11,ANDAMIOS BRIO                 ,1,579,501,8,1,10371.59000000001,5,200,-46692.49999999999,-5331,2394.900000000001,1127.7399999999998,47438.5,-49993.49999999999,93.39714162841169
810,135564,0,6,635,11,ANDAMIOS BRIO                 ,3,579,501,8,1,10371.59000000001,5,36,-3301.0,-520,2394.900000000001,1127.7399999999998,47438.5,-49993.49999999999,6.602858371588308
811,135573,1,6,1510,11,ANDAMIOS BRIO                 ,1,552,71,7,1,27444.75999999997,2,16,-135.8,-16,7344.780000000002,4160.3699999999935,77600.64000000001,-135.79999999999998,100.00000000000003
812,135573,3,6,1510,11,ANDAMIOS BRIO                 ,1,552,71,7,1,27444.75999999997,2,10,-157.79999999999995,-17,7344.780000000002,4160.3699999999935,77600.64000000001,-157.79999999999995,100.0
813,135573,5,6,1510,11,ANDAMIOS BRIO                 ,2,552,71,7,1,27444.75999999997,2,2,-2.9899999999999998,-26,7344.780000000002,4160.3699999999935,77600.64000000001,-2.9899999999999998,100.0
814,135573,2,6,1510,11,ANDAMIOS BRIO                 ,1,552,71,7,1,27444.75999999997,2,61,-1866.5999999999997,-139,7344.780000000002,4160.3699999999935,77600.64000000001,-1866.5999999999995,100.00000000000003
815,135573,4,6,1510,11,ANDAMIOS BRIO                 ,1,552,71,7,1,27444.75999999997,2,10,-183.0,-16,7344.780000000002,4160.3699999999935,77600.64000000001,-183.0,100.0
816,135573,0,6,1510,11,ANDAMIOS BRIO                 ,1,552,71,7,1,27444.75999999997,2,650,-73231.19999999997,-9553,7344.780000000002,4160.3699999999935,77600.64000000001,-73303.29999999993,99.90164153591999
817,135573,0,6,1510,11,ANDAMIOS BRIO                 ,2,552,71,7,1,27444.75999999997,2,4,-72.1,-103,7344.780000000002,4160.3699999999935,77600.64000000001,-73303.29999999993,0.09835846408006196
818,135665,1,6,2982,11,ANDAMIOS BRIO                 ,13,553,11,8,1,49586.42999999987,2,1,-3.7,-1,5773.949999999987,2420.1200000000017,59423.389999999985,-429.7999999999999,0.8608655188459751
819,135665,1,6,2982,11,ANDAMIOS BRIO                 ,17,553,11,8,1,49586.42999999987,2,3,-30.0,-3,5773.949999999987,2420.1200000000017,59423.389999999985,-429.7999999999999,6.979990693345744
820,135665,1,6,2982,11,ANDAMIOS BRIO                 ,18,553,11,8,1,49586.42999999987,2,3,-177.6,-9,5773.949999999987,2420.1200000000017,59423.389999999985,-429.7999999999999,41.3215449046068
821,135665,1,6,2982,11,ANDAMIOS BRIO                 ,20,553,11,8,1,49586.42999999987,2,14,-218.50000000000006,-22,5773.949999999987,2420.1200000000017,59423.389999999985,-429.7999999999999,50.837598883201515
822,135665,5,6,2982,11,ANDAMIOS BRIO                 ,17,553,11,8,1,49586.42999999987,2,1,-13.6,-1,5773.949999999987,2420.1200000000017,59423.389999999985,-274.6,4.952658412235979
823,135665,5,6,2982,11,ANDAMIOS BRIO                 ,18,553,11,8,1,49586.42999999987,2,1,-126.0,-14,5773.949999999987,2420.1200000000017,59423.389999999985,-274.6,45.884923525127455
824,135665,5,6,2982,11,ANDAMIOS BRIO                 ,20,553,11,8,1,49586.42999999987,2,1,-135.0,-15,5773.949999999987,2420.1200000000017,59423.389999999985,-274.6,49.16241806263656
825,135665,2,6,2982,11,ANDAMIOS BRIO                 ,2,553,11,8,1,49586.42999999987,2,1,-10.4,-1,5773.949999999987,2420.1200000000017,59423.389999999985,-771.9999999999999,1.3471502590673579
826,135665,2,6,2982,11,ANDAMIOS BRIO                 ,17,553,11,8,1,49586.42999999987,2,1,-10.4,-1,5773.949999999987,2420.1200000000017,59423.389999999985,-771.9999999999999,1.3471502590673579
